STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,141.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHL,Chile,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,14.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,58.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,34.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,35.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,319.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COG,"Congo, Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,372.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,9.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,132.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HRV,Croatia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,5.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUB,Cuba,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,6.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUW,Curacao,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYP,Cyprus,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CZE,Czechia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DNK,Denmark,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,4.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DJI,Djibouti,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,192.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DMA,Dominica,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,16.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DOM,Dominican Republic,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,41.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECU,Ecuador,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,45.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,11.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLV,El Salvador,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,41.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GNQ,Equatorial Guinea,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,275.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ERI,Eritrea,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,80.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EST,Estonia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SWZ,Eswatini,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,340.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ETH,Ethiopia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,129.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FJI,Fiji,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,66.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FIN,Finland,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FRA,France,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,8.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PYF,French Polynesia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,26.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GAB,Gabon,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,517.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GMB,"Gambia, The",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,153.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GEO,Georgia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,69.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DEU,Germany,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,5.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GHA,Ghana,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,140.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRC,Greece,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,4.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRL,Greenland,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,152.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRD,Grenada,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GUM,Guam,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,40.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GTM,Guatemala,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,26.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GIN,Guinea,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,175.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GNB,Guinea-Bissau,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,361.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GUY,Guyana,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,57.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HTI,Haiti,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,164.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HND,Honduras,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,30.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HKG,"Hong Kong SAR, China",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,56.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HUN,Hungary,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,4.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
